gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1322531218	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3ebb932ee-bbaf-4b69-b64a-2281fc9d6f6a	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Cultivated at La Mortola, Italy.		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1909-06-02	2	6	1909	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 1023776	s.n.			CC0_1_0		ex herb. A. Berger			2024-02-02T13:31:25.688Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1322500045	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3ea56d4a9-c5b2-43af-8045-85e0518c0750	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	6-8 mi NE of Cd. Oaxaca along road to Ixtlan	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1676.5	152.5			1952-08-28/1952-09-01			1952	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2539920	12057			CC0_1_0		H. S. Gentry			2024-02-02T13:31:24.320Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1322467936	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3e8ebd1a9-f247-427b-9551-7cf7639d5491	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Cultivated at La Mortola, Italy.		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1909-06-02	2	6	1909	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 1023755	s.n.			CC0_1_0		ex herb. A. Berger			2024-02-02T13:34:45.394Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1322399880	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3e5ec3901-625b-4d52-a518-1b3b9ea2778d	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	About 2 mi NW of Yanhuitlan along highway	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2539939	12111			CC0_1_0		H. S. Gentry			2024-02-02T13:33:01.591Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1322370812	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3e4a0e6ad-0473-4cbb-bcbf-98b34f05a31f	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Near city of Oaxaca	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1899-06-16/1899-06-21		6	1899	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 346567	4592			CC0_1_0		J. N. Rose & W. Hough			2024-02-02T13:32:52.411Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1322334334	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3e30398f2-484b-4854-89b5-204fb4ae071e	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Near Tehuacan	Puebla	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1906-09-01	1	9	1906	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 454052	11269			CC0_1_0		J. N. Rose & J. S. Rose			2024-02-02T13:31:22.571Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1322175624	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3dbfed72f-a00c-4363-b4ce-7f06c267e872	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	22-24 km SE of Tehuacan, along highway to Veracruz	Puebla	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1952-10-16	16	10	1952	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2539995	12288			CC0_1_0		H. S. Gentry			2024-02-02T13:31:19.927Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1322159438	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3db4aa505-b447-4d67-a9f0-e5a937387f59	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Near Tehuacan	Puebla	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1906-09-13	13	9	1906	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 454209	11426			CC0_1_0		J. N. Rose & J. S. Rose			2024-02-02T13:32:35.724Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1322129650	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3d9fa5a22-4a3c-4f7e-a716-de539c0fb599	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Cultivated at La Mortola, Italy.		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1909-06-02	2	6	1909	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 1023810	s.n.			CC0_1_0		ex herb. A. Berger			2024-02-02T13:34:31.119Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1321851931	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3cdaa5313-e962-44a5-be9a-9e3dcaf87032	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Ca 2 mi N of Huajuapan along highway to Puebla	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1976-01-08	8	1	1976	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2820792	23656			CC0_1_0		H. S. Gentry			2024-02-02T13:31:14.648Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1321476318	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3bcfe6854-8fba-461c-95aa-28e14f3b791a	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Highway at puerto herrera, just NW of Yanhuitlan	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					2500.0	0.0			1960-08-20	20	8	1960	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2441214	1147			CC0_1_0		H. H. Iltis & R. Frank			2024-02-02T13:34:22.581Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1321386010	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3b9075245-c6a1-4d5d-9f88-dfa0ece3bcf4	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Mpio. Tepelmene, 7km al SO del puente Calapa, carr. a Oaxaca.	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862	18.0836	-97.3506			1700.0				2001-11-07	7	11	2001	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 3668253	7257			CC0_1_0		A. García-Mendoza & E. Solano			2024-02-02T13:31:08.051Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1321204478	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3b0fe0791-88fd-4b1d-9552-0abaab914075	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	6 mi NW of Huajuapan along highway	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1829.0	0.0			1967-11-05	5	11	1967	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2579007A	22401			CC0_1_0		H. S. Gentry			2024-02-02T13:31:02.563Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1321187661	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3b03f36d6-4bea-4ada-8905-9aaebddbfcb2	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Near Tehuacan	Puebla	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1905-08-30/1905-09-08			1905	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 453523	10024			CC0_1_0		J. N. Rose			2024-02-02T13:32:51.859Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1321116560	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3ad1a9d93-a24b-4f56-bfb9-70e1524e0288	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX		Puebla	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1884-10		10	1884	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 1490080	2555			CC0_1_0		Collector unknown			2024-02-02T13:32:37.265Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1321038750	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3a9ab2d33-3c76-482b-9d1a-5e382d9e9d6e	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	7-8 mi SE of Miahuatlan along new road over Sierra Madre del Sur	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					2057.5	76.5			1952-09-02	2	9	1952	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2539948	12106			CC0_1_0		H. S. Gentry			2024-02-02T13:32:22.470Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320992619	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3a7a37a95-4b70-47ea-85bc-e36d03ed7ac3	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	San Juan Suchiltepec.	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862	18.0311	-97.6822			2072.0				2001-07-09	9	7	2001	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 3459003	7096			CC0_1_0		A. García-Mendoza, S. Franco & A. Castañeda			2024-02-02T13:30:54.971Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320838050	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3a0ce9164-3554-45d4-9561-feb38f0faaea	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Tomellin canyon	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1906-09-07	7	9	1906	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 454301	11527			CC0_1_0		J. N. Rose & J. S. Rose			2024-02-02T13:30:58.164Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320793575	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/39ed931f1-1ed0-432b-bb35-ac78f977fb91	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Cultivated at La Mortola, Italy.		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1909-06-02	2	6	1909	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 1023808	s.n.			CC0_1_0		ex herb. A. Berger			2024-02-02T13:32:22.596Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320731634	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/39c27e32e-0090-483e-b2e2-22b33afbf402	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Cultivated at La Mortola, Italy.		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1909-06-02	2	6	1909	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 1023750	s.n.			CC0_1_0		ex herb. A. Berger			2024-02-02T13:30:59.194Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320541419	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/393b2b681-7c02-4838-85fa-acf6de2cd505	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Near Tehuacan	Puebla	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1906-09-12	12	9	1906	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 454204	11421			CC0_1_0		J. N. Rose & J. S. Rose			2024-02-02T13:34:11.817Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320471295	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3909aed07-8b31-4b4f-a956-f1b339f2537b	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Near Tehuacan	Puebla	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1906-09-01	1	9	1906	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 454044	11261			CC0_1_0		J. N. Rose & J. S. Rose			2024-02-02T13:30:43.956Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320401498	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38d84dbb5-1e0e-447d-946e-6e35a18c26f4	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Tehuacan	Puebla	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1901-08		8	1901	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 395741	5950			CC0_1_0		J. N. Rose & R. H. Hay			2024-02-02T13:34:10.691Z	StillImage	RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320318844	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/389e0d31d-6264-4c7c-92f1-d153402480fa	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Palmar de Bravo	Puebla	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862	18.8044	-97.4669			2170.0				2001-07-09	9	7	2001	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 3459008	7090			CC0_1_0		A. García-Mendoza			2024-02-02T13:32:39.342Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320141453	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/381ff63a6-870f-4819-b6e4-c70f79b864a7	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	6 mi NW of Huajuapan along highway	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1829.0	0.0			1967-11-05	5	11	1967	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2579006A	22401			CC0_1_0		H. S. Gentry			2024-02-02T13:34:16.821Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319977906	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/37ac87770-a6d7-482a-b733-7e599e232310	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	1 mi NW of Yanhuitlan along highway	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					2286.0	0.0			1967-11-04	4	11	1967	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2579033A	22399			CC0_1_0		H. S. Gentry			2024-02-02T13:30:43.781Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319669212	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/36d2307f6-2534-4314-a9e0-fd3cf120ac80	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Cerro de El Rosario; San Antonio; central district	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1700.0	0.0			1920-12-18	18	12	1920	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 1080965	4099			CC0_1_0		L. Silvio & C. Conzatti			2024-02-02T13:34:11.211Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319567693	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3689f27d9-a51b-4f09-bd10-5544dab07d71	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Mpio. Tepelmene, 7km al SO del puente Calapa, carr. a Oaxaca.	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862	18.0836	-97.3506			1700.0				2001-11-07	7	11	2001	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 3668256	7256			CC0_1_0		A. García-Mendoza & E. Solano			2024-02-02T13:30:38.403Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319540834	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3676bf14e-1dff-4362-b3f9-32ae409f8039	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Cultivated at La Mortola, Italy.		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1909-06-02	2	6	1909	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 1023753	s.n.			CC0_1_0		ex herb. A. Berger			2024-02-02T13:30:40.940Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319377506	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/360379abf-f640-4787-8783-b543404cbc96	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX		Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1750.0	0.0			1900			1900	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 371532	24			CC0_1_0		C. Conzatti & V. Gonzalez			2024-02-02T13:32:04.258Z	StillImage	RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319196266	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/358365136-9871-4a17-aa3d-505d858f69e4	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Near cueva blanca at more or less same elevation	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-07-22	22	7	1966	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2798045	Jsox-78			CC0_1_0		J. Schoenwetter			2024-02-02T13:34:04.985Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319183184	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/357a0b620-430f-4c69-8f3e-5d8d3dffa40e	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Cultivated at La Mortola, Italy.		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1909-06-02	2	6	1909	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 1023749	s.n.			CC0_1_0		ex herb. A. Berger			2024-02-02T13:33:56.713Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1318740376	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34401be52-d0d2-4a86-90cd-5181c579abcf	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Near cueva blanca at more or less same elevation	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-07-22	22	7	1966	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2798044	Jsox-78			CC0_1_0		J. Schoenwetter			2024-02-02T13:32:24.690Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1318697949	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34223448b-f01a-4ba4-9be0-9f3b2430d4ce	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	About 15 mi NW of Tejupan along highway	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1952-09-07	7	9	1952	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2539953	12124			CC0_1_0		H. S. Gentry			2024-02-02T13:32:22.136Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1318535398	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/33af36eec-1bee-4957-adbd-d414f5fed5d8	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	8 mi E of Mitla along road to Ayutla	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					2073.0	0.0			1967-10-18	18	10	1967	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2579038A	22344			CC0_1_0		H. S. Gentry			2024-02-02T13:30:22.516Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1318422176	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/335f3395c-8d20-4432-b5d9-4d33f05934cb	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	4-10 mi SW of Tehuacan along road to Zapotitlan	Puebla	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1768.0	61.0			1963-08		8	1963	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2562893	20427			CC0_1_0		H. S. Gentry			2024-02-02T13:30:23.078Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1317962061	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/321956c1b-7a44-4e1e-a8e1-8492c0cd47b1	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Along highway from Cd Oaxaca to Acatlan, 1 mi N of La Joya	Oaxaca	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1951-04-18	18	4	1951	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 2801492	51193			CC0_1_0		E. C. Ogden & C. Gilly			2024-02-02T13:31:59.381Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1317655969	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3140d5bb3-095b-40e2-9330-c3a6e8cf2e1b	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave potatorum	Zucc.	MX	Cultivated at La Mortola, Italy.		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1909-06-02	2	6	1909	2766741	2766741	PRESERVED_SPECIMEN	US	US	US 1023809	s.n.			CC0_1_0		ex herb. A. Berger			2024-02-02T13:30:14.409Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
